bunch_number,peak_lumi,intensity_beam_1,intensity_beam_2,pileup
49,1.8279952E-6,0.162,0.167,
50,-1.8159706E-7,0.0,0.0,
51,3.6755544E-6,0.18,0.182,
52,-1.0463436E-7,0.0,0.0,
53,-6.6022544E-8,0.0,0.0,
54,-7.6072666E-8,0.0,0.0,
55,1.6122596E-6,0.177,0.176,
56,-1.3692988E-7,0.0,0.0,
57,1.2932642E-6,0.168,0.166,
58,-1.659462E-7,0.0,0.0,
59,1.6338486E-6,0.17,0.172,
60,-1.4592243E-7,0.0,0.0,
61,1.4018918E-6,0.165,0.162,
62,-1.9593901E-7,0.0,0.0,
63,1.4211681E-6,0.171,0.172,
64,-1.554034E-7,0.0,0.0,
65,2.4365636E-6,0.171,0.168,
66,-1.7059273E-7,0.0,0.0,
67,1.1690538E-6,0.166,0.171,
68,-1.5454528E-7,0.0,0.0,
69,1.096708E-6,0.171,0.163,
70,-1.8126157E-7,0.0,0.0,
71,-5.3143612E-8,0.0,0.0,
72,-5.9539076E-8,0.0,0.0,
73,1.7770352E-6,0.171,0.154,
74,-1.6084043E-7,0.0,0.0,
75,1.4041437E-6,0.193,0.2,
76,-1.9311597E-7,0.0,0.0,
77,2.186534E-6,0.171,0.162,
78,-1.7565199E-7,0.0,0.0,
79,2.5553643E-6,0.186,0.188,
80,-1.5717539E-7,0.0,0.0,
81,2.591017E-6,0.171,0.172,
82,-1.6836727E-7,0.0,0.0,
83,2.2799757E-6,0.186,0.194,
84,-1.5459946E-7,0.0,0.0,
85,1.9335691E-6,0.173,0.171,
86,-1.8013058E-7,0.0,0.0,
87,3.0618933E-6,0.182,0.186,
88,-1.4989836E-7,0.0,0.0,
89,-7.242569E-8,0.0,0.0,
90,-6.4259005E-8,0.0,0.0,
91,2.6593495E-6,0.181,0.177,
92,-1.6208594E-7,0.0,0.0,
93,2.8047928E-6,0.19,0.2,
94,-1.7296077E-7,0.0,0.0,
95,9.554686E-7,0.174,0.172,
96,-1.827269E-7,0.0,0.0,
97,9.79903E-7,0.184,0.189,
98,-2.1369159E-7,0.0,0.0,
99,1.9083002E-6,0.173,0.171,
100,-1.5888513E-7,0.0,0.0,
101,3.3369022E-6,0.188,0.197,
102,-1.5826565E-7,0.0,0.0,
103,2.0439315E-6,0.166,0.166,
104,-1.7289274E-7,0.0,0.0,
105,2.6077862E-6,0.172,0.187,
106,-1.7098125E-7,0.0,0.0,
107,-9.468723E-8,0.0,0.0,
108,-4.1163933E-8,0.0,0.0,
109,2.0415227E-6,0.181,0.149,
110,-2.0988321E-7,0.0,0.0,
111,2.0740158E-6,0.192,0.179,
112,-1.972952E-7,0.0,0.0,
113,1.7676176E-6,0.178,0.152,
114,-1.9182512E-7,0.0,0.0,
115,1.1001682E-6,0.191,0.181,
116,-1.9445639E-7,0.0,0.0,
117,2.165174E-6,0.184,0.16,
118,-2.1943836E-7,0.0,0.0,
119,7.791391E-7,0.193,0.188,
120,-1.8949743E-7,0.0,0.0,
121,1.6394547E-6,0.176,0.157,
122,-2.135594E-7,0.0,0.0,
123,1.9552074E-6,0.189,0.181,
124,-1.8159706E-7,0.0,0.0,
125,-7.799262E-8,0.0,0.0,
126,-7.957899E-8,0.0,0.0,
127,-9.2056716E-8,0.0,0.0,
128,-6.612361E-8,0.0,0.0,
129,-8.257266E-8,0.0,0.0,
130,-5.8408475E-8,0.0,0.0,
131,-7.6638734E-8,0.0,0.0,
132,-5.8130627E-8,0.0,0.0,
133,-6.22795E-8,0.0,0.0,
134,-7.419577E-8,0.0,0.0,
135,-1.9542252E-8,0.0,0.0,
136,-1.42339625E-8,0.0,0.0,
137,-3.3364632E-8,0.0,0.0,
138,-4.851745E-8,0.0,0.0,
139,-5.901182E-8,0.0,0.0,
140,-3.1425472E-8,0.0,0.0,
141,-3.4377255E-8,0.0,0.0,
142,-2.688155E-8,0.0,0.0,
143,-4.33183E-8,0.0,0.0,
144,-5.306137E-8,0.0,0.0,
145,-4.0477193E-8,0.0,0.0,
146,-6.233291E-8,0.0,0.0,
147,-5.1520725E-8,0.0,0.0,
148,-5.158375E-8,0.0,0.0,
149,-3.9642888E-8,0.0,0.0,
150,-4.3753325E-8,0.0,0.0,
151,-3.893847E-8,0.0,0.0,
152,-5.800573E-8,0.0,0.0,
153,-4.2493216E-8,0.0,0.0,
154,-4.4163368E-8,0.0,0.0,
155,1.984995E-6,0.166,0.174,
156,-1.6389713E-7,0.0,0.0,
157,2.3424777E-6,0.187,0.195,
158,-1.7195507E-7,0.0,0.0,
159,1.5661924E-6,0.167,0.172,
160,-1.5044637E-7,0.0,0.0,
161,3.993642E-6,0.181,0.188,
162,-1.3610172E-7,0.0,0.0,
163,2.0672037E-6,0.167,0.172,
164,-1.7312024E-7,0.0,0.0,
165,1.4470152E-6,0.188,0.186,
166,-1.8303241E-7,0.0,0.0,
167,1.8191749E-6,0.164,0.168,
168,-1.8335444E-7,0.0,0.0,
169,2.6234477E-6,0.182,0.185,
170,-1.3564595E-7,0.0,0.0,
171,-6.135103E-8,0.0,0.0,
172,-3.9604842E-8,0.0,0.0,
173,2.1778135E-6,0.169,0.178,
174,-1.7760806E-7,0.0,0.0,
175,3.6932374E-6,0.193,0.195,
176,-1.2224399E-7,0.0,0.0,
177,6.447018E-7,0.161,0.173,
178,-1.9866906E-7,0.0,0.0,
179,2.4149092E-6,0.193,0.189,
180,-1.5159348E-7,0.0,0.0,
181,1.0689587E-6,0.163,0.176,
182,-1.714966E-7,0.0,0.0,
183,2.732538E-6,0.193,0.192,
184,-1.4926465E-7,0.0,0.0,
185,1.0597902E-6,0.156,0.172,
186,-2.0356077E-7,0.0,0.0,
187,1.4924927E-6,0.188,0.191,
188,-1.7717957E-7,0.0,0.0,
189,-8.310876E-8,0.0,0.0,
190,-9.8460255E-8,0.0,0.0,
191,8.640629E-7,0.16,0.177,
192,-2.134564E-7,0.0,0.0,
193,2.1960584E-6,0.189,0.204,
194,-1.8683656E-7,0.0,0.0,
195,2.5018655E-6,0.157,0.17,
196,-1.8510761E-7,0.0,0.0,
197,2.7163746E-6,0.193,0.192,
198,-1.7098971E-7,0.0,0.0,
199,2.1551723E-6,0.163,0.176,
200,-1.5397805E-7,0.0,0.0,
201,3.261514E-6,0.193,0.197,
202,-1.6831385E-7,0.0,0.0,
203,1.4940761E-6,0.159,0.174,
204,-1.6514032E-7,0.0,0.0,
205,2.4447945E-6,0.184,0.189,
206,-1.7814992E-7,0.0,0.0,
207,-7.548162E-8,0.0,0.0,
208,-6.254965E-8,0.0,0.0,
209,2.9433102E-6,0.175,0.184,
210,-1.9413743E-7,0.0,0.0,
211,3.8156004E-6,0.199,0.199,
212,-1.388383E-7,0.0,0.0,
213,1.6351437E-6,0.174,0.178,
214,-2.0246937E-7,0.0,0.0,
215,2.3583416E-6,0.196,0.195,
216,-1.4740696E-7,0.0,0.0,
217,1.8771922E-6,0.174,0.181,
218,-1.8276994E-7,0.0,0.0,
219,2.2303032E-6,0.195,0.195,
220,-1.7759768E-7,0.0,0.0,
221,9.824208E-7,0.169,0.175,
222,-2.0493655E-7,0.0,0.0,
223,1.8259984E-6,0.19,0.191,
224,-1.5325826E-7,0.0,0.0,
225,-6.318336E-8,0.0,0.0,
226,-4.6711254E-8,0.0,0.0,
227,1.6869246E-6,0.181,0.184,
228,-1.9916979E-7,0.0,0.0,
229,1.3530538E-6,0.196,0.192,
230,-1.925672E-7,0.0,0.0,
231,1.8296239E-6,0.181,0.177,
232,-1.9412437E-7,0.0,0.0,
233,1.9152974E-6,0.194,0.188,
234,-2.0663015E-7,0.0,0.0,
235,2.6012046E-6,0.18,0.181,
236,-1.6683892E-7,0.0,0.0,
237,3.06393E-6,0.196,0.193,
238,-1.8944363E-7,0.0,0.0,
239,2.0568484E-6,0.176,0.173,
240,-1.692792E-7,0.0,0.0,
241,1.7099378E-6,0.19,0.185,
242,-2.1031747E-7,0.0,0.0,
243,-7.0812035E-8,0.0,0.0,
244,-5.2403454E-8,0.0,0.0,
245,2.7621727E-6,0.181,0.18,
246,-1.860549E-7,0.0,0.0,
247,2.7379551E-6,0.204,0.21,
248,-1.318418E-7,0.0,0.0,
249,2.393772E-6,0.178,0.171,
250,-1.9431344E-7,0.0,0.0,
251,2.18196E-6,0.197,0.199,
252,-1.5769612E-7,0.0,0.0,
253,2.1156613E-6,0.176,0.166,
254,-1.7958489E-7,0.0,0.0,
255,2.5104891E-6,0.198,0.202,
256,-1.7398338E-7,0.0,0.0,
257,2.1286266E-6,0.171,0.155,
258,-2.0367145E-7,0.0,0.0,
259,2.4763274E-6,0.191,0.192,
260,-1.7713E-7,0.0,0.0,
261,-1.0180094E-7,0.0,0.0,
262,-9.462459E-8,0.0,0.0,
263,1.6318326E-6,0.185,0.183,
264,-1.7683062E-7,0.0,0.0,
265,1.419425E-6,0.189,0.19,
266,-2.1199146E-7,0.0,0.0,
267,2.2327595E-6,0.185,0.178,
268,-1.6835996E-7,0.0,0.0,
269,1.4677025E-6,0.193,0.201,
270,-2.2119806E-7,0.0,0.0,
271,2.870558E-6,0.188,0.175,
272,-1.9990341E-7,0.0,0.0,
273,1.7699449E-6,0.194,0.207,
274,-2.1261671E-7,0.0,0.0,
275,1.2448832E-6,0.18,0.163,
276,-2.0666589E-7,0.0,0.0,
277,2.6124492E-6,0.191,0.201,
278,-1.8129192E-7,0.0,0.0,
279,-1.2570919E-7,0.0,0.0,
280,-8.2210654E-8,0.0,0.0,
281,-7.842303E-8,0.0,0.0,
282,-7.224123E-8,0.0,0.0,
283,-6.7281114E-8,0.0,0.0,
284,-4.714013E-8,0.0,0.0,
285,-7.228427E-8,0.0,0.0,
286,-6.6505606E-8,0.0,0.0,
287,-6.136756E-8,0.0,0.0,
288,-7.729627E-8,0.0,0.0,
289,-5.7709823E-8,0.0,0.0,
290,-8.662584E-8,0.0,0.0,
291,-7.2085975E-8,0.0,0.0,
292,-7.129086E-8,0.0,0.0,
293,-6.8439384E-8,0.0,0.0,
294,-4.6925692E-8,0.0,0.0,
295,-6.4164084E-8,0.0,0.0,
296,-5.6683366E-8,0.0,0.0,
297,-4.3790216E-8,0.0,0.0,
298,-6.0099E-8,0.0,0.0,
299,-7.148801E-8,0.0,0.0,
300,-4.7575153E-8,0.0,0.0,
301,-4.9260294E-8,0.0,0.0,
302,-6.657709E-8,0.0,0.0,
303,-2.9620814E-8,0.0,0.0,
304,-4.6969888E-8,0.0,0.0,
305,-6.7418306E-8,0.0,0.0,
306,-1.6023632E-8,0.0,0.0,
307,-7.747804E-9,0.0,0.0,
308,-2.1868399E-8,0.0,0.0,
309,1.4217653E-6,0.164,0.175,
310,-1.6901865E-7,0.0,0.0,
311,3.14831E-6,0.187,0.192,
312,-1.12243434E-7,0.0,0.0,
313,1.1283395E-6,0.164,0.171,
314,-1.988466E-7,0.0,0.0,
315,1.9232332E-6,0.179,0.184,
316,-1.4540632E-7,0.0,0.0,
317,1.5834665E-6,0.168,0.172,
318,-2.020966E-7,0.0,0.0,
319,2.111766E-6,0.181,0.188,
320,-1.5454988E-7,0.0,0.0,
321,8.4905844E-7,0.162,0.168,
322,-2.1670563E-7,0.0,0.0,
323,8.6215215E-7,0.177,0.185,
324,-1.949821E-7,0.0,0.0,
325,-6.7490554E-8,0.0,0.0,
326,-2.2248853E-8,0.0,0.0,
327,1.1687829E-6,0.169,0.164,
328,-1.826339E-7,0.0,0.0,
329,3.117707E-6,0.19,0.201,
330,-1.4436718E-7,0.0,0.0,
331,1.6820194E-6,0.167,0.158,
332,-2.0065895E-7,0.0,0.0,
333,2.3404625E-6,0.186,0.191,
334,-1.9730135E-7,0.0,0.0,
335,2.6618889E-6,0.174,0.165,
336,-1.7862607E-7,0.0,0.0,
337,2.3903665E-6,0.182,0.195,
338,-1.7408829E-7,0.0,0.0,
339,1.3240467E-6,0.167,0.159,
340,-2.049965E-7,0.0,0.0,
341,2.6319246E-6,0.179,0.191,
342,-1.6294408E-7,0.0,0.0,
343,-8.9125685E-8,0.0,0.0,
344,-9.01998E-8,0.0,0.0,
345,1.7263211E-6,0.164,0.175,
346,-1.8288523E-7,0.0,0.0,
347,1.2136663E-6,0.195,0.198,
348,-1.970458E-7,0.0,0.0,
349,1.971926E-6,0.155,0.172,
350,-1.7582686E-7,0.0,0.0,
351,1.3978828E-6,0.189,0.194,
352,-1.6688234E-7,0.0,0.0,
353,1.7906669E-6,0.153,0.176,
354,-1.6677936E-7,0.0,0.0,
355,2.0595485E-6,0.193,0.2,
356,-1.8681312E-7,0.0,0.0,
357,2.7220744E-6,0.14,0.173,
358,-1.9456708E-7,0.0,0.0,
359,2.4881608E-6,0.192,0.19,
360,-1.9354138E-7,0.0,0.0,
361,-8.2372445E-8,0.0,0.0,
362,-7.052035E-8,0.0,0.0,
363,1.1328465E-6,0.176,0.18,
364,-1.9742048E-7,0.0,0.0,
365,2.108897E-6,0.159,0.203,
366,-1.7873981E-7,0.0,0.0,
367,3.0557637E-6,0.171,0.174,
368,-1.5155429E-7,0.0,0.0,
369,2.7932292E-6,0.161,0.197,
370,-1.9830398E-7,0.0,0.0,
371,1.8139323E-6,0.175,0.175,
372,-1.4913206E-7,0.0,0.0,
373,2.5801598E-6,0.173,0.2,
374,-1.8398855E-7,0.0,0.0,
375,2.05134E-6,0.17,0.169,
376,-1.8872076E-7,0.0,0.0,
377,2.3264872E-6,0.172,0.196,
378,-2.0469098E-7,0.0,0.0,
379,-6.596605E-8,0.0,0.0,
380,-4.8774925E-8,0.0,0.0,
381,2.737447E-6,0.18,0.182,
382,-1.9174095E-7,0.0,0.0,
383,2.404365E-6,0.201,0.187,
384,-1.8515526E-7,0.0,0.0,
385,2.0208722E-6,0.175,0.179,
386,-1.8839758E-7,0.0,0.0,
387,2.4531644E-6,0.189,0.18,
388,-1.5744747E-7,0.0,0.0,
389,2.8497916E-6,0.177,0.18,
390,-1.6732314E-7,0.0,0.0,
391,1.1502874E-6,0.189,0.18,
392,-2.0095216E-7,0.0,0.0,
393,1.2246742E-6,0.169,0.176,
394,-2.1566842E-7,0.0,0.0,
395,1.2675778E-6,0.186,0.168,
396,-2.0416526E-7,0.0,0.0,
397,-1.2821481E-7,0.0,0.0,
398,-8.692828E-8,0.0,0.0,
399,1.6135408E-6,0.186,0.18,
400,-1.9707807E-7,0.0,0.0,
401,3.1499471E-6,0.2,0.209,
402,-1.6634932E-7,0.0,0.0,
403,2.9433463E-6,0.182,0.169,
404,-1.6029512E-7,0.0,0.0,
405,1.9242577E-6,0.196,0.209,
406,-1.9725792E-7,0.0,0.0,
407,1.7523081E-6,0.18,0.168,
408,-2.0004599E-7,0.0,0.0,
409,4.696987E-6,0.2,0.204,
410,-1.300529E-7,0.0,0.0,
411,2.8092313E-6,0.175,0.177,
412,-1.5799817E-7,0.0,0.0,
413,2.3124387E-6,0.192,0.195,
414,-2.079037E-7,0.0,0.0,
415,-1.2688706E-7,0.0,0.0,
416,-6.75874E-8,0.0,0.0,
417,3.2337616E-6,0.186,0.184,
418,-1.8685002E-7,0.0,0.0,
419,1.8879763E-6,0.19,0.184,
420,-2.0760703E-7,0.0,0.0,
421,1.1744166E-6,0.186,0.183,
422,-2.4748317E-7,0.0,0.0,
423,2.1900742E-6,0.197,0.207,
424,-2.1483642E-7,0.0,0.0,
425,1.8152313E-6,0.184,0.188,
426,-2.012423E-7,0.0,0.0,
427,1.9100287E-6,0.199,0.213,
428,-1.8094299E-7,0.0,0.0,
429,1.5247438E-6,0.178,0.172,
430,-2.3617794E-7,0.0,0.0,
431,2.0626676E-6,0.189,0.202,
432,-1.9901684E-7,0.0,0.0,
433,-1.2184047E-7,0.0,0.0,
434,-7.729819E-8,0.0,0.0,
435,-8.862457E-8,0.0,0.0,
436,-7.8301206E-8,0.0,0.0,
437,-7.127588E-8,0.0,0.0,
438,-9.15579E-8,0.0,0.0,
439,-8.050015E-8,0.0,0.0,
440,-8.817878E-8,0.0,0.0,
441,-7.0845466E-8,0.0,0.0,
442,-5.5372915E-8,0.0,0.0,
443,-6.881599E-8,0.0,0.0,
444,-1.06496664E-7,0.0,0.0,
445,-8.234285E-8,0.0,0.0,
446,-7.944641E-8,0.0,0.0,
447,-5.2790828E-8,0.0,0.0,
448,-7.7152926E-8,0.0,0.0,
449,-6.627618E-8,0.0,0.0,
450,-6.533427E-8,0.0,0.0,
451,-7.2445296E-8,0.0,0.0,
452,-3.3532956E-8,0.0,0.0,
453,-6.506372E-8,0.0,0.0,
454,-6.196206E-8,0.0,0.0,
455,-6.927831E-8,0.0,0.0,
456,-6.568974E-8,0.0,0.0,
457,-4.1550535E-8,0.0,0.0,
458,-5.35452E-8,0.0,0.0,
459,-5.3237763E-8,0.0,0.0,
460,-5.84592E-8,0.0,0.0,
461,-7.719328E-8,0.0,0.0,
462,-6.658592E-8,0.0,0.0,
463,2.168632E-6,0.172,0.17,
464,-1.6471876E-7,0.0,0.0,
465,3.3389304E-6,0.191,0.192,
466,-1.7309796E-7,0.0,0.0,
467,1.17493E-6,0.167,0.168,
468,-1.7672956E-7,0.0,0.0,
469,3.4818704E-6,0.18,0.185,
470,-1.6622558E-7,0.0,0.0,
471,1.7329403E-6,0.167,0.17,
472,-2.0707554E-7,0.0,0.0,
473,1.9724284E-6,0.178,0.179,
474,-1.8857013E-7,0.0,0.0,
475,6.0803643E-7,0.165,0.165,
476,-1.8870809E-7,0.0,0.0,
477,2.2228446E-6,0.178,0.181,
478,-1.9334193E-7,0.0,0.0,
479,-5.654694E-8,0.0,0.0,
480,-4.8519368E-8,0.0,0.0,
481,1.9985569E-6,0.167,0.179,
482,-1.8310965E-7,0.0,0.0,
483,1.6941448E-6,0.191,0.183,
484,-1.8762745E-7,0.0,0.0,
485,2.6317216E-6,0.165,0.171,
486,-1.7127101E-7,0.0,0.0,
487,3.3847332E-6,0.192,0.181,
488,-1.5981206E-7,0.0,0.0,
489,1.5151194E-6,0.169,0.176,
490,-2.405205E-7,0.0,0.0,
491,9.025421E-7,0.188,0.182,
492,-1.9205339E-7,0.0,0.0,
493,2.1758735E-6,0.169,0.168,
494,-1.8701296E-7,0.0,0.0,
495,2.1572698E-6,0.193,0.182,
496,-1.7525694E-7,0.0,0.0,
497,-1.0831631E-7,0.0,0.0,
498,-7.3808394E-8,0.0,0.0,
499,1.7485888E-6,0.166,0.174,
500,-1.8021206E-7,0.0,0.0,
501,1.1871068E-6,0.162,0.18,
502,-2.0591074E-7,0.0,0.0,
503,2.5233885E-6,0.164,0.172,
504,-1.7564469E-7,0.0,0.0,
505,1.8370939E-6,0.167,0.178,
506,-2.2043177E-7,0.0,0.0,
507,2.2954569E-6,0.169,0.173,
508,-1.4218053E-7,0.0,0.0,
509,2.2447557E-6,0.176,0.181,
510,-1.8494275E-7,0.0,0.0,
511,1.1582285E-6,0.165,0.174,
512,-2.0088683E-7,0.0,0.0,
513,1.0810471E-6,0.18,0.179,
514,-1.7677452E-7,0.0,0.0,
515,-1.0376816E-7,0.0,0.0,
516,-7.3034805E-8,0.0,0.0,
517,2.7099522E-6,0.175,0.164,
518,-2.099201E-7,0.0,0.0,
519,1.7235419E-6,0.187,0.192,
520,-1.9883315E-7,0.0,0.0,
521,1.5401694E-6,0.169,0.168,
522,-2.2814922E-7,0.0,0.0,
523,1.9675656E-6,0.188,0.187,
524,-1.9517003E-7,0.0,0.0,
525,3.0389447E-6,0.171,0.172,
526,-1.8319497E-7,0.0,0.0,
527,1.8867627E-6,0.192,0.19,
528,-1.9254529E-7,0.0,0.0,
529,6.9753986E-7,0.164,0.169,
530,-2.2205582E-7,0.0,0.0,
531,7.679196E-7,0.184,0.185,
532,-2.1154185E-7,0.0,0.0,
533,-5.0257544E-8,0.0,0.0,
534,-8.296388E-8,0.0,0.0,
535,2.679555E-6,0.183,0.182,
536,-1.443249E-7,0.0,0.0,
537,3.0683502E-6,0.184,0.201,
538,-2.1222051E-7,0.0,0.0,
539,2.2097647E-6,0.181,0.179,
540,-2.037779E-7,0.0,0.0,
541,2.5562513E-6,0.188,0.197,
542,-2.0131148E-7,0.0,0.0,
543,1.1269652E-6,0.184,0.184,
544,-2.3273311E-7,0.0,0.0,
545,2.3852976E-6,0.197,0.202,
546,-1.6911741E-7,0.0,0.0,
547,1.639022E-6,0.176,0.183,
548,-1.975031E-7,0.0,0.0,
549,1.5770227E-6,0.195,0.191,
550,-1.9598129E-7,0.0,0.0,
551,-8.634838E-8,0.0,0.0,
552,-9.366346E-8,0.0,0.0,
553,1.4367321E-6,0.162,0.187,
554,-2.3583246E-7,0.0,0.0,
555,1.8909669E-6,0.198,0.204,
556,-1.881547E-7,0.0,0.0,
557,1.6251597E-6,0.165,0.183,
558,-1.9393951E-7,0.0,0.0,
559,2.465913E-6,0.195,0.2,
560,-2.0105131E-7,0.0,0.0,
561,9.696964E-7,0.157,0.177,
562,-2.3619523E-7,0.0,0.0,
563,1.575706E-6,0.194,0.203,
564,-1.8642537E-7,0.0,0.0,
565,1.8162912E-6,0.143,0.174,
566,-2.243124E-7,0.0,0.0,
567,2.364381E-6,0.187,0.19,
568,-2.1354671E-7,0.0,0.0,
569,-1.0898652E-7,0.0,0.0,
570,-8.841781E-8,0.0,0.0,
571,2.113536E-6,0.169,0.19,
572,-1.8271037E-7,0.0,0.0,
573,2.4965807E-6,0.192,0.175,
574,-2.0940631E-7,0.0,0.0,
575,1.8914996E-6,0.166,0.189,
576,-2.0941322E-7,0.0,0.0,
577,1.6432524E-6,0.192,0.184,
578,-2.3295753E-7,0.0,0.0,
579,1.7298266E-6,0.163,0.191,
580,-2.1660188E-7,0.0,0.0,
581,6.0480295E-7,0.196,0.185,
582,-2.1770826E-7,0.0,0.0,
583,1.8623114E-6,0.15,0.187,
584,-2.3047114E-7,0.0,0.0,
585,1.5893539E-6,0.185,0.171,
586,-2.2059548E-7,0.0,0.0,
587,-8.0811816E-8,0.0,0.0,
588,-3.924514E-8,0.0,0.0,
589,-1.03900355E-7,0.0,0.0,
590,-1.102205E-7,0.0,0.0,
591,-8.0894054E-8,0.0,0.0,
592,-6.564555E-8,0.0,0.0,
593,-6.325138E-8,0.0,0.0,
594,-5.2476473E-8,0.0,0.0,
595,-8.3268624E-8,0.0,0.0,
596,-7.167171E-8,0.0,0.0,
597,-7.700382E-8,0.0,0.0,
598,-5.5853672E-8,0.0,0.0,
599,-7.843302E-8,0.0,0.0,
600,-6.691142E-8,0.0,0.0,
601,-5.9245473E-8,0.0,0.0,
602,-7.146995E-8,0.0,0.0,
603,-3.4587465E-8,0.0,0.0,
604,-6.907463E-8,0.0,0.0,
605,-6.897663E-8,0.0,0.0,
606,-7.0188705E-8,0.0,0.0,
607,-6.131491E-8,0.0,0.0,
608,-1.0946305E-7,0.0,0.0,
609,-5.8185968E-8,0.0,0.0,
610,-6.715929E-8,0.0,0.0,
611,-7.294296E-8,0.0,0.0,
612,-6.471363E-8,0.0,0.0,
613,-5.630253E-8,0.0,0.0,
614,-6.107972E-8,0.0,0.0,
615,-2.2808388E-8,0.0,0.0,
616,-4.320032E-8,0.0,0.0,
617,2.3281457E-6,0.167,0.175,
618,-1.5681262E-7,0.0,0.0,
619,1.5078946E-6,0.182,0.195,
620,-1.5546374E-7,0.0,0.0,
621,7.4406665E-7,0.161,0.171,
622,-2.162952E-7,0.0,0.0,
623,1.2658408E-6,0.178,0.187,
624,-2.045461E-7,0.0,0.0,
625,1.6216818E-6,0.159,0.177,
626,-2.019521E-7,0.0,0.0,
627,1.3787617E-6,0.183,0.187,
628,-2.0250049E-7,0.0,0.0,
629,1.9131999E-6,0.154,0.171,
630,-2.0009402E-7,0.0,0.0,
631,2.6559808E-6,0.181,0.186,
632,-1.9777595E-7,0.0,0.0,
633,-7.6704836E-8,0.0,0.0,
634,-7.3294586E-8,0.0,0.0,
635,2.130499E-6,0.174,0.17,
636,-1.834317E-7,0.0,0.0,
637,3.4675422E-6,0.203,0.199,
638,-1.6778813E-7,0.0,0.0,
639,1.1854767E-6,0.168,0.167,
640,-2.061125E-7,0.0,0.0,
641,2.8192092E-6,0.197,0.189,
642,-2.0652408E-7,0.0,0.0,
643,1.2004116E-6,0.173,0.171,
644,-1.8408423E-7,0.0,0.0,
645,2.2351098E-6,0.199,0.193,
646,-1.9702235E-7,0.0,0.0,
647,2.1383064E-6,0.171,0.166,
648,-1.841657E-7,0.0,0.0,
649,2.37039E-6,0.191,0.189,
650,-1.6249444E-7,0.0,0.0,
651,-8.8384766E-8,0.0,0.0,
652,-5.292802E-8,0.0,0.0,
653,1.312426E-6,0.173,0.178,
654,-2.3069633E-7,0.0,0.0,
655,1.6775439E-6,0.19,0.181,
656,-1.9048315E-7,0.0,0.0,
657,2.6746307E-6,0.173,0.173,
658,-2.057528E-7,0.0,0.0,
659,2.7809049E-6,0.181,0.186,
660,-1.6080277E-7,0.0,0.0,
661,2.2332322E-6,0.174,0.174,
662,-1.8880031E-7,0.0,0.0,
663,1.2972755E-6,0.18,0.195,
664,-1.8865428E-7,0.0,0.0,
665,2.5371778E-6,0.174,0.174,
666,-2.108232E-7,0.0,0.0,
667,1.596837E-6,0.168,0.195,
668,-1.7683024E-7,0.0,0.0,
669,-9.7703186E-8,0.0,0.0,
670,-7.555041E-8,0.0,0.0,
671,1.6358623E-6,0.182,0.163,
672,-1.6732275E-7,0.0,0.0,
673,2.4599742E-6,0.206,0.204,
674,-1.9159339E-7,0.0,0.0,
675,9.317448E-7,0.177,0.166,
676,-2.1416774E-7,0.0,0.0,
677,9.3436154E-7,0.198,0.196,
678,-2.5561604E-7,0.0,0.0,
679,3.3846964E-6,0.181,0.17,
680,-1.6023901E-7,0.0,0.0,
681,1.4710045E-6,0.198,0.194,
682,-2.1161985E-7,0.0,0.0,
683,3.055992E-6,0.176,0.17,
