bunch_number,peak_lumi,intensity_beam_1,intensity_beam_2,pileup
534,-2.939946E-8,0.0,0.0,-2.01E-5
535,8.050856E-6,0.165,0.173,0.00549
536,-9.6788945E-8,0.0,0.0,-6.6E-5
537,7.249762E-6,0.175,0.182,0.00494
538,-9.649688E-8,0.0,0.0,-6.58E-5
539,4.9594514E-6,0.16,0.168,0.00338
540,-1.4403054E-7,0.0,0.0,-9.82E-5
541,9.726283E-6,0.171,0.178,0.00663
542,-9.093112E-8,0.0,0.0,-6.2E-5
543,3.3536364E-6,0.165,0.167,0.00229
544,-1.8025203E-7,0.0,0.0,-1.23E-4
545,6.546639E-6,0.178,0.184,0.00447
546,-5.918168E-8,0.0,0.0,-4.04E-5
547,5.1305556E-6,0.16,0.167,0.0035
548,-1.3061704E-7,0.0,0.0,-8.91E-5
549,6.252935E-6,0.174,0.178,0.00426
550,-1.2869863E-7,0.0,0.0,-8.78E-5
551,-1.0833322E-7,0.0,0.0,-7.39E-5
552,-1.0606702E-7,0.0,0.0,-7.23E-5
553,4.726057E-6,0.155,0.172,0.00322
554,-1.4791E-7,0.0,0.0,-1.01E-4
555,7.742547E-6,0.17,0.181,0.00528
556,-9.283338E-8,0.0,0.0,-6.33E-5
557,4.8578513E-6,0.152,0.168,0.00331
558,-1.7108347E-7,0.0,0.0,-1.17E-4
559,6.9839316E-6,0.172,0.176,0.00476
560,-9.734464E-8,0.0,0.0,-6.64E-5
561,3.7838897E-6,0.152,0.167,0.00258
562,-1.9915365E-7,0.0,0.0,-1.36E-4
563,5.456433E-6,0.178,0.182,0.00372
564,-1.4778357E-7,0.0,0.0,-1.01E-4
565,3.9162937E-6,0.165,0.162,0.00267
566,-1.6824083E-7,0.0,0.0,-1.15E-4
567,5.401834E-6,0.173,0.174,0.00368
568,-1.274831E-7,0.0,0.0,-8.69E-5
569,-8.899272E-8,0.0,0.0,-6.07E-5
570,-9.016867E-8,0.0,0.0,-6.15E-5
571,4.1122908E-6,0.166,0.163,0.0028
572,-1.8544425E-7,0.0,0.0,-1.26E-4
573,7.436484E-6,0.164,0.171,0.00507
574,-1.0621421E-7,0.0,0.0,-7.24E-5
575,2.81411E-6,0.153,0.164,0.00192
576,-1.9026372E-7,0.0,0.0,-1.3E-4
577,7.87573E-6,0.174,0.177,0.00537
578,-8.4307764E-8,0.0,0.0,-5.75E-5
579,6.1626047E-6,0.169,0.172,0.0042
580,-1.3209966E-7,0.0,0.0,-9.01E-5
581,6.8777E-6,0.182,0.184,0.00469
582,-1.429718E-7,0.0,0.0,-9.75E-5
583,6.4938613E-6,0.171,0.165,0.00443
584,-1.2062071E-7,0.0,0.0,-8.23E-5
585,7.2274065E-6,0.177,0.178,0.00493
586,-1.02227894E-7,0.0,0.0,-6.97E-5
587,-9.100259E-8,0.0,0.0,-6.21E-5
588,-7.017449E-8,0.0,0.0,-4.79E-5
589,-1.0507592E-7,0.0,0.0,-7.17E-5
590,-7.819821E-8,0.0,0.0,-5.33E-5
591,-6.6556716E-8,0.0,0.0,-4.54E-5
592,-1.03054134E-7,0.0,0.0,-7.03E-5
593,-8.696825E-8,0.0,0.0,-5.93E-5
594,-8.106737E-8,0.0,0.0,-5.53E-5
595,-6.904965E-8,0.0,0.0,-4.71E-5
596,-8.6191584E-8,0.0,0.0,-5.88E-5
597,-7.11383E-8,0.0,0.0,-4.85E-5
598,-5.3060987E-8,0.0,0.0,-3.62E-5
599,-8.436963E-8,0.0,0.0,-5.75E-5
600,-6.527048E-8,0.0,0.0,-4.45E-5
601,-7.440328E-8,0.0,0.0,-5.07E-5
602,-4.9727213E-8,0.0,0.0,-3.39E-5
603,-5.868786E-8,0.0,0.0,-4.0E-5
604,-8.728875E-8,0.0,0.0,-5.95E-5
605,-8.370518E-8,0.0,0.0,-5.71E-5
606,-6.0411814E-8,0.0,0.0,-4.12E-5
607,-7.8946826E-8,0.0,0.0,-5.38E-5
608,-7.64366E-8,0.0,0.0,-5.21E-5
609,-4.143448E-8,0.0,0.0,-2.83E-5
610,-6.938514E-8,0.0,0.0,-4.73E-5
611,-6.780222E-8,0.0,0.0,-4.62E-5
612,-4.1554763E-8,0.0,0.0,-2.83E-5
613,-7.687354E-8,0.0,0.0,-5.24E-5
614,-6.3742895E-8,0.0,0.0,-4.35E-5
615,-3.815412E-8,0.0,0.0,-2.6E-5
616,-4.9125404E-8,0.0,0.0,-3.35E-5
617,5.620505E-6,0.158,0.156,0.00383
618,-9.5889696E-8,0.0,0.0,-6.54E-5
619,7.5540356E-6,0.174,0.179,0.00515
620,-6.8894394E-8,0.0,0.0,-4.7E-5
621,4.1446383E-6,0.157,0.152,0.00283
622,-1.5374056E-7,0.0,0.0,-1.05E-4
623,4.1801445E-6,0.17,0.173,0.00285
624,-1.313618E-7,0.0,0.0,-8.96E-5
625,4.86262E-6,0.161,0.159,0.00332
626,-1.3744638E-7,0.0,0.0,-9.37E-5
627,5.4213297E-6,0.178,0.178,0.0037
628,-1.0715074E-7,0.0,0.0,-7.31E-5
629,4.712046E-6,0.158,0.155,0.00321
630,-8.609743E-8,0.0,0.0,-5.87E-5
631,5.469504E-6,0.173,0.171,0.00373
632,-1.3208852E-7,0.0,0.0,-9.01E-5
633,-6.546685E-8,0.0,0.0,-4.47E-5
634,-5.5214585E-8,0.0,0.0,-3.77E-5
635,4.941251E-6,0.16,0.159,0.00337
636,-1.4860098E-7,0.0,0.0,-1.01E-4
637,6.0434063E-6,0.18,0.186,0.00412
638,-1.2020645E-7,0.0,0.0,-8.2E-5
639,5.1499655E-6,0.156,0.156,0.00351
640,-1.0782633E-7,0.0,0.0,-7.35E-5
641,5.527233E-6,0.175,0.18,0.00377
642,-1.3693719E-7,0.0,0.0,-9.34E-5
643,5.500653E-6,0.163,0.162,0.00375
644,-1.2602777E-7,0.0,0.0,-8.6E-5
645,6.608215E-6,0.182,0.182,0.00451
646,-8.475393E-8,0.0,0.0,-5.78E-5
647,4.7282438E-6,0.156,0.155,0.00322
648,-1.1787607E-7,0.0,0.0,-8.04E-5
649,5.566955E-6,0.176,0.178,0.0038
650,-1.3704324E-7,0.0,0.0,-9.35E-5
651,-8.826102E-8,0.0,0.0,-6.02E-5
652,-7.331303E-8,0.0,0.0,-5.0E-5
653,4.9387713E-6,0.157,0.167,0.00337
654,-1.3275834E-7,0.0,0.0,-9.05E-5
655,6.2909767E-6,0.177,0.181,0.00429
656,-9.865548E-8,0.0,0.0,-6.73E-5
657,4.0524264E-6,0.155,0.163,0.00276
658,-1.6042155E-7,0.0,0.0,-1.09E-4
659,6.154907E-6,0.168,0.171,0.0042
660,-1.2710495E-7,0.0,0.0,-8.67E-5
661,6.168806E-6,0.158,0.166,0.00421
662,-1.2017762E-7,0.0,0.0,-8.2E-5
663,4.7804097E-6,0.171,0.176,0.00326
664,-1.6596157E-7,0.0,0.0,-1.13E-4
665,6.468642E-6,0.154,0.159,0.00441
666,-9.451891E-8,0.0,0.0,-6.45E-5
667,5.0507933E-6,0.16,0.166,0.00344
668,-1.3615976E-7,0.0,0.0,-9.29E-5
669,-7.411199E-8,0.0,0.0,-5.05E-5
670,-5.923471E-8,0.0,0.0,-4.04E-5
671,6.824802E-6,0.164,0.163,0.00465
672,-1.194536E-7,0.0,0.0,-8.15E-5
673,9.980703E-6,0.177,0.186,0.00681
674,-2.428793E-8,0.0,0.0,-1.66E-5
675,6.9012403E-6,0.164,0.16,0.00471
676,-7.693503E-8,0.0,0.0,-5.25E-5
677,6.246168E-6,0.172,0.18,0.00426
678,-1.237389E-7,0.0,0.0,-8.44E-5
679,3.3908348E-6,0.168,0.168,0.00231
680,-1.8550459E-7,0.0,0.0,-1.27E-4
681,8.7935305E-6,0.178,0.185,0.006
682,-4.951931E-8,0.0,0.0,-3.38E-5
683,6.662394E-6,0.164,0.162,0.00454
684,-1.2253567E-7,0.0,0.0,-8.36E-5
685,5.403811E-6,0.173,0.18,0.00369
686,-1.2103422E-7,0.0,0.0,-8.26E-5
687,-6.008017E-8,0.0,0.0,-4.1E-5
688,-7.980572E-8,0.0,0.0,-5.44E-5
689,6.0012712E-6,0.169,0.167,0.00409
690,-1.2580603E-7,0.0,0.0,-8.58E-5
691,8.882785E-6,0.184,0.191,0.00606
692,-5.88312E-8,0.0,0.0,-4.01E-5
693,5.776022E-6,0.163,0.161,0.00394
694,-1.4630595E-7,0.0,0.0,-9.98E-5
695,6.2201657E-6,0.178,0.187,0.00424
696,-1.0334005E-7,0.0,0.0,-7.05E-5
697,4.0808013E-6,0.171,0.165,0.00278
698,-1.5949578E-7,0.0,0.0,-1.09E-4
699,7.5852236E-6,0.183,0.19,0.00517
700,-9.833266E-8,0.0,0.0,-6.71E-5
701,4.5154375E-6,0.163,0.158,0.00308
702,-1.5569893E-7,0.0,0.0,-1.06E-4
703,6.663393E-6,0.177,0.184,0.00454
704,-1.15000766E-7,0.0,0.0,-7.84E-5
705,-1.1749254E-7,0.0,0.0,-8.01E-5
706,-8.494608E-8,0.0,0.0,-5.79E-5
707,7.22416E-6,0.168,0.171,0.00493
708,-9.910933E-8,0.0,0.0,-6.76E-5
709,7.1799077E-6,0.199,0.188,0.0049
710,-9.3406754E-8,0.0,0.0,-6.37E-5
711,5.7274865E-6,0.158,0.167,0.00391
712,-1.2735129E-7,0.0,0.0,-8.69E-5
713,8.817425E-6,0.191,0.186,0.00601
714,-5.6476615E-8,0.0,0.0,-3.85E-5
715,5.559838E-6,0.171,0.169,0.00379
716,-1.3415334E-7,0.0,0.0,-9.15E-5
717,5.8454834E-6,0.194,0.194,0.00399
718,-1.445697E-7,0.0,0.0,-9.86E-5
719,5.6183962E-6,0.168,0.165,0.00383
720,-1.5684836E-7,0.0,0.0,-1.07E-4
721,6.8371487E-6,0.188,0.188,0.00466
722,-1.340488E-7,0.0,0.0,-9.14E-5
723,-8.650555E-8,0.0,0.0,-5.9E-5
724,-8.9735565E-8,0.0,0.0,-6.12E-5
725,6.2963836E-6,0.166,0.169,0.00429
726,-1.06596964E-7,0.0,0.0,-7.27E-5
727,6.9365788E-6,0.177,0.169,0.00473
728,-1.485145E-7,0.0,0.0,-1.01E-4
729,5.51371E-6,0.167,0.167,0.00376
730,-1.2474383E-7,0.0,0.0,-8.51E-5
731,5.9755293E-6,0.183,0.178,0.00408
732,-1.3150438E-7,0.0,0.0,-8.97E-5
733,6.240524E-6,0.174,0.178,0.00426
734,-1.4495207E-7,0.0,0.0,-9.89E-5
735,9.35783E-6,0.187,0.188,0.00638
736,-8.944158E-8,0.0,0.0,-6.1E-5
737,6.587599E-6,0.171,0.172,0.00449
738,-1.2219134E-7,0.0,0.0,-8.33E-5
739,8.1943135E-6,0.183,0.182,0.00559
740,-9.4515066E-8,0.0,0.0,-6.45E-5
741,-6.307768E-8,0.0,0.0,-4.3E-5
742,-8.102741E-8,0.0,0.0,-5.53E-5
743,-1.098216E-7,0.0,0.0,-7.49E-5
744,-8.842857E-8,0.0,0.0,-6.03E-5
745,-1.14344E-7,0.0,0.0,-7.8E-5
746,-9.147758E-8,0.0,0.0,-6.24E-5
747,-1.2966552E-7,0.0,0.0,-8.84E-5
748,-5.6347492E-8,0.0,0.0,-3.84E-5
749,-9.7346565E-8,0.0,0.0,-6.64E-5
750,-6.327098E-8,0.0,0.0,-4.32E-5
751,-7.139232E-8,0.0,0.0,-4.87E-5
752,-9.462805E-8,0.0,0.0,-6.45E-5
753,-9.8517894E-8,0.0,0.0,-6.72E-5
754,-7.3372604E-8,0.0,0.0,-5.0E-5
755,-6.585729E-8,0.0,0.0,-4.49E-5
756,-9.502464E-8,0.0,0.0,-6.48E-5
757,-6.718696E-8,0.0,0.0,-4.58E-5
758,-5.8228625E-8,0.0,0.0,-3.97E-5
759,-3.187894E-8,0.0,0.0,-2.17E-5
760,-6.2687235E-8,0.0,0.0,-4.28E-5
761,-7.718713E-8,0.0,0.0,-5.26E-5
762,-6.4477284E-8,0.0,0.0,-4.4E-5
763,-6.70832E-8,0.0,0.0,-4.58E-5
764,-3.6840213E-8,0.0,0.0,-2.51E-5
765,-1.0468663E-7,0.0,0.0,-7.14E-5
766,-5.5418262E-8,0.0,0.0,-3.78E-5
767,-4.0503327E-8,0.0,0.0,-2.76E-5
768,-5.8756264E-8,0.0,0.0,-4.01E-5
769,-4.8571636E-8,0.0,0.0,-3.31E-5
770,-3.3619422E-8,0.0,0.0,-2.29E-5
771,4.272485E-6,0.153,0.164,0.00291
772,-1.2237773E-7,0.0,0.0,-8.35E-5
773,5.051124E-6,0.165,0.168,0.00345
774,-1.2290268E-7,0.0,0.0,-8.38E-5
775,5.378543E-6,0.15,0.16,0.00367
776,-1.0530342E-7,0.0,0.0,-7.18E-5
777,5.7113193E-6,0.163,0.163,0.0039
778,-1.3149784E-7,0.0,0.0,-8.97E-5
779,4.0705186E-6,0.155,0.164,0.00278
780,-1.08182576E-7,0.0,0.0,-7.38E-5
781,5.038259E-6,0.167,0.173,0.00344
782,-1.178484E-7,0.0,0.0,-8.04E-5
783,5.439186E-6,0.151,0.158,0.00371
784,-1.3931367E-7,0.0,0.0,-9.5E-5
785,6.0035695E-6,0.167,0.166,0.00409
786,-9.287758E-8,0.0,0.0,-6.33E-5
787,-9.2326495E-8,0.0,0.0,-6.3E-5
788,-8.159117E-8,0.0,0.0,-5.56E-5
789,5.382683E-6,0.156,0.165,0.00367
790,-1.2766641E-7,0.0,0.0,-8.71E-5
791,6.017137E-6,0.169,0.175,0.0041
792,-1.0172562E-7,0.0,0.0,-6.94E-5
793,5.8029027E-6,0.153,0.159,0.00396
794,-1.106267E-7,0.0,0.0,-7.55E-5
795,5.954477E-6,0.167,0.171,0.00406
796,-1.1739109E-7,0.0,0.0,-8.01E-5
797,2.4798162E-6,0.159,0.166,0.00169
798,-1.9739664E-7,0.0,0.0,-1.35E-4
799,5.4019197E-6,0.174,0.168,0.00368
800,-1.341422E-7,0.0,0.0,-9.15E-5
801,3.6202032E-6,0.155,0.159,0.00247
802,-1.4766906E-7,0.0,0.0,-1.01E-4
803,4.2597107E-6,0.171,0.162,0.00291
804,-1.4962282E-7,0.0,0.0,-1.02E-4
805,-8.680338E-8,0.0,0.0,-5.92E-5
806,-7.5109234E-8,0.0,0.0,-5.12E-5
807,6.2873046E-6,0.157,0.163,0.00429
808,-1.1043186E-7,0.0,0.0,-7.53E-5
809,6.1233945E-6,0.161,0.164,0.00418
810,-1.1718395E-7,0.0,0.0,-7.99E-5
811,3.7347395E-6,0.157,0.161,0.00255
812,-1.3878987E-7,0.0,0.0,-9.47E-5
813,5.1748016E-6,0.161,0.17,0.00353
814,-1.6852906E-7,0.0,0.0,-1.15E-4
815,5.8802166E-6,0.16,0.167,0.00401
816,-1.0363212E-7,0.0,0.0,-7.07E-5
817,5.3619046E-6,0.168,0.166,0.00366
818,-1.1822386E-7,0.0,0.0,-8.06E-5
819,5.463228E-6,0.158,0.162,0.00373
820,-1.5696097E-7,0.0,0.0,-1.07E-4
821,4.326694E-6,0.166,0.163,0.00295
822,-1.6044E-7,0.0,0.0,-1.09E-4
823,-5.3920658E-8,0.0,0.0,-3.68E-5
824,-9.75902E-8,0.0,0.0,-6.66E-5
825,6.0280936E-6,0.165,0.171,0.00411
826,-1.11866825E-7,0.0,0.0,-7.63E-5
827,4.8660563E-6,0.167,0.163,0.00332
828,-1.6909128E-7,0.0,0.0,-1.15E-4
829,5.070675E-6,0.16,0.168,0.00346
830,-1.2611385E-7,0.0,0.0,-8.6E-5
831,5.2732908E-6,0.167,0.168,0.0036
832,-1.3812351E-7,0.0,0.0,-9.42E-5
833,5.434161E-6,0.161,0.168,0.00371
834,-1.1420796E-7,0.0,0.0,-7.79E-5
835,5.8130586E-6,0.171,0.178,0.00396
836,-1.1940672E-7,0.0,0.0,-8.14E-5
837,3.9416527E-6,0.156,0.167,0.00269
838,-1.6682586E-7,0.0,0.0,-1.14E-4
839,6.037658E-6,0.168,0.156,0.00412
840,-1.2040243E-7,0.0,0.0,-8.21E-5
841,-9.18369E-8,0.0,0.0,-6.26E-5
842,-6.2729505E-8,0.0,0.0,-4.28E-5
843,3.5599244E-6,0.146,0.171,0.00243
844,-1.4336608E-7,0.0,0.0,-9.78E-5
845,4.5359106E-6,0.176,0.153,0.00309
846,-1.6433984E-7,0.0,0.0,-1.12E-4
847,4.6948767E-6,0.15,0.168,0.0032
848,-1.4203795E-7,0.0,0.0,-9.69E-5
849,8.9305295E-6,0.171,0.147,0.00609
850,-3.3863834E-8,0.0,0.0,-2.31E-5
851,5.040628E-6,0.157,0.172,0.00344
852,-1.7505556E-7,0.0,0.0,-1.19E-4
853,7.871984E-6,0.178,0.18,0.00537
854,-7.261285E-8,0.0,0.0,-4.95E-5
855,6.0984803E-6,0.157,0.168,0.00416
856,-1.1985827E-7,0.0,0.0,-8.17E-5
857,7.041308E-6,0.173,0.177,0.0048
858,-1.2074331E-7,0.0,0.0,-8.24E-5
859,-7.59251E-8,0.0,0.0,-5.18E-5
860,-9.429256E-8,0.0,0.0,-6.43E-5
861,-1.0285968E-7,0.0,0.0,-7.02E-5
862,-9.68977E-8,0.0,0.0,-6.61E-5
863,-6.817268E-8,0.0,0.0,-4.65E-5
864,-8.28947E-8,0.0,0.0,-5.65E-5
865,-7.5954304E-8,0.0,0.0,-5.18E-5
866,-1.0820563E-7,0.0,0.0,-7.38E-5
867,-9.058448E-8,0.0,0.0,-6.18E-5
868,-8.056125E-8,0.0,0.0,-5.49E-5
869,-6.509254E-8,0.0,0.0,-4.44E-5
870,-7.464731E-8,0.0,0.0,-5.09E-5
871,-4.2291845E-8,0.0,0.0,-2.88E-5
872,-5.0801706E-8,0.0,0.0,-3.46E-5
873,-7.4082394E-8,0.0,0.0,-5.05E-5
874,-5.7892365E-8,0.0,0.0,-3.95E-5
875,-2.9754935E-8,0.0,0.0,-2.03E-5
876,-7.129932E-8,0.0,0.0,-4.86E-5
877,-3.8834326E-8,0.0,0.0,-2.65E-5
878,-2.7767353E-8,0.0,0.0,-1.89E-5
879,-8.152929E-8,0.0,0.0,-5.56E-5
880,-8.938355E-8,0.0,0.0,-6.1E-5
881,-7.902714E-8,0.0,0.0,-5.39E-5
882,-6.364874E-8,0.0,0.0,-4.34E-5
883,-6.164387E-8,0.0,0.0,-4.2E-5
884,-5.0995393E-8,0.0,0.0,-3.48E-5
885,-6.300082E-8,0.0,0.0,-4.3E-5
886,-4.061362E-8,0.0,0.0,-2.77E-5
887,-8.766344E-8,0.0,0.0,-5.98E-5
888,-3.4480244E-8,0.0,0.0,-2.35E-5
889,-9.3065495E-8,0.0,0.0,-6.35E-5
890,-3.7273313E-8,0.0,0.0,-2.54E-5
891,-2.6764338E-8,0.0,0.0,-1.83E-5
892,4.6904784E-6,0.159,0.157,0.0032
893,-1.10438776E-7,0.0,0.0,-7.53E-5
894,5.541222E-6,0.156,0.18,0.00378
895,-1.3486621E-7,0.0,0.0,-9.2E-5
896,5.949248E-6,0.155,0.157,0.00406
897,-1.07030836E-7,0.0,0.0,-7.3E-5
898,5.6576087E-6,0.161,0.174,0.00386
899,-1.16008E-7,0.0,0.0,-7.91E-5
900,4.051204E-6,0.16,0.163,0.00276
901,-1.607947E-7,0.0,0.0,-1.1E-4
902,7.5134694E-6,0.167,0.181,0.00512
903,-1.120144E-7,0.0,0.0,-7.64E-5
904,4.267074E-6,0.155,0.157,0.00291
905,-1.3904736E-7,0.0,0.0,-9.48E-5
906,6.588962E-6,0.165,0.172,0.00449
907,-1.3868573E-7,0.0,0.0,-9.46E-5
908,-9.801447E-8,0.0,0.0,-6.69E-5
909,-4.6662834E-8,0.0,0.0,-3.18E-5
910,4.6460177E-6,0.156,0.154,0.00317
911,-1.3014397E-7,0.0,0.0,-8.88E-5
912,6.597272E-6,0.177,0.177,0.0045
913,-1.11957135E-7,0.0,0.0,-7.64E-5
914,3.1689829E-6,0.153,0.148,0.00216
915,-1.7003896E-7,0.0,0.0,-1.16E-4
916,5.120281E-6,0.172,0.171,0.00349
917,-1.3775842E-7,0.0,0.0,-9.4E-5
918,3.656388E-6,0.159,0.155,0.00249
919,-1.7383542E-7,0.0,0.0,-1.19E-4
920,5.456275E-6,0.175,0.163,0.00372
921,-1.3020968E-7,0.0,0.0,-8.88E-5
922,3.816509E-6,0.151,0.149,0.0026
923,-2.0014053E-7,0.0,0.0,-1.37E-4
924,7.0070864E-6,0.174,0.17,0.00478
925,-1.0722299E-7,0.0,0.0,-7.31E-5
926,-6.247895E-8,0.0,0.0,-4.26E-5
927,-1.0356333E-7,0.0,0.0,-7.06E-5
928,6.259391E-6,0.158,0.158,0.00427
929,-1.2210948E-7,0.0,0.0,-8.33E-5
930,2.9624166E-6,0.173,0.148,0.00202
931,-1.8094798E-7,0.0,0.0,-1.23E-4
932,5.910795E-6,0.158,0.155,0.00403
933,-1.2348565E-7,0.0,0.0,-8.42E-5
934,6.464873E-6,0.169,0.18,0.00441
935,-1.1336673E-7,0.0,0.0,-7.73E-5
936,5.8838214E-6,0.163,0.16,0.00401
937,-1.06494745E-7,0.0,0.0,-7.26E-5
938,6.9414036E-6,0.174,0.184,0.00473
939,-1.1915501E-7,0.0,0.0,-8.13E-5
940,7.347925E-6,0.158,0.153,0.00501
941,-1.284277E-7,0.0,0.0,-8.76E-5
942,6.372922E-6,0.174,0.182,0.00435
943,-1.14098434E-7,0.0,0.0,-7.78E-5
944,-7.916318E-8,0.0,0.0,-5.4E-5
945,-1.0360214E-7,0.0,0.0,-7.07E-5
946,4.858731E-6,0.161,0.165,0.00331
947,-1.4243723E-7,0.0,0.0,-9.71E-5
948,4.878929E-6,0.174,0.147,0.00333
949,-1.7055545E-7,0.0,0.0,-1.16E-4
950,6.840984E-6,0.159,0.16,0.00467
951,-1.3427247E-7,0.0,0.0,-9.16E-5
952,7.180987E-6,0.172,0.176,0.0049
953,-1.0744626E-7,0.0,0.0,-7.33E-5
954,6.071714E-6,0.163,0.166,0.00414
955,-1.1617748E-7,0.0,0.0,-7.92E-5
956,6.275767E-6,0.178,0.188,0.00428
957,-1.2557392E-7,0.0,0.0,-8.56E-5
958,5.6028425E-6,0.16,0.161,0.00382
959,-1.2498286E-7,0.0,0.0,-8.52E-5
960,6.1506503E-6,0.173,0.184,0.0042
961,-1.4470689E-7,0.0,0.0,-9.87E-5
962,-9.2077855E-8,0.0,0.0,-6.28E-5
963,-6.311265E-8,0.0,0.0,-4.3E-5
964,4.045481E-6,0.157,0.173,0.00276
965,-1.6233996E-7,0.0,0.0,-1.11E-4
966,7.270165E-6,0.18,0.187,0.00496
967,-1.2384074E-7,0.0,0.0,-8.45E-5
968,6.693036E-6,0.158,0.168,0.00456
969,-1.3104514E-7,0.0,0.0,-8.94E-5
970,6.23628E-6,0.175,0.179,0.00425
971,-1.2133705E-7,0.0,0.0,-8.28E-5
972,6.1334713E-6,0.167,0.171,0.00418
973,-1.1225381E-7,0.0,0.0,-7.66E-5
974,8.19988E-6,0.183,0.182,0.00559
975,-8.088291E-8,0.0,0.0,-5.52E-5
976,6.84101E-6,0.163,0.166,0.00467
977,-1.03634804E-7,0.0,0.0,-7.07E-5
978,9.6581425E-6,0.175,0.183,0.00659
979,-8.355723E-8,0.0,0.0,-5.7E-5
980,-1.1506379E-7,0.0,0.0,-7.85E-5
981,-1.2752153E-7,0.0,0.0,-8.7E-5
982,6.0032453E-6,0.164,0.171,0.00409
983,-1.3619511E-7,0.0,0.0,-9.29E-5
984,9.060458E-6,0.178,0.18,0.00618
985,-1.0910143E-7,0.0,0.0,-7.44E-5
986,6.607903E-6,0.163,0.171,0.00451
987,-1.039922E-7,0.0,0.0,-7.09E-5
988,6.470361E-6,0.176,0.179,0.00441
989,-1.5794745E-7,0.0,0.0,-1.08E-4
990,5.943151E-6,0.167,0.163,0.00405
991,-1.4319583E-7,0.0,0.0,-9.77E-5
992,6.1588216E-6,0.184,0.187,0.0042
993,-1.5663161E-7,0.0,0.0,-1.07E-4
994,4.5842958E-6,0.161,0.167,0.00313
995,-1.876286E-7,0.0,0.0,-1.28E-4
996,6.5346458E-6,0.176,0.181,0.00446
997,-1.3414912E-7,0.0,0.0,-9.15E-5
998,-1.0020419E-7,0.0,0.0,-6.83E-5
999,-9.005338E-8,0.0,0.0,-6.14E-5
1000,7.12788E-6,0.163,0.167,0.00486
1001,-1.0034369E-7,0.0,0.0,-6.84E-5
1002,7.04789E-6,0.17,0.171,0.00481
1003,-1.09728596E-7,0.0,0.0,-7.48E-5
1004,6.4116944E-6,0.166,0.167,0.00437
1005,-1.3430783E-7,0.0,0.0,-9.16E-5
1006,5.043007E-6,0.176,0.181,0.00344
1007,-1.6002842E-7,0.0,0.0,-1.09E-4
1008,5.098764E-6,0.154,0.176,0.00348
1009,-1.6111751E-7,0.0,0.0,-1.1E-4
1010,6.426837E-6,0.185,0.189,0.00438
1011,-1.5979015E-7,0.0,0.0,-1.09E-4
1012,3.9985844E-6,0.165,0.165,0.00273
1013,-1.8668631E-7,0.0,0.0,-1.27E-4
1014,7.0137953E-6,0.176,0.184,0.00478
1015,-1.2908946E-7,0.0,0.0,-8.8E-5
1016,-9.6161E-8,0.0,0.0,-6.56E-5
1017,-1.1449849E-7,0.0,0.0,-7.81E-5
1018,-8.8000085E-8,0.0,0.0,-6.0E-5
1019,-9.1531E-8,0.0,0.0,-6.24E-5
1020,-8.564857E-8,0.0,0.0,-5.84E-5
1021,-1.1639768E-7,0.0,0.0,-7.94E-5
1022,-9.588431E-8,0.0,0.0,-6.54E-5
1023,-8.564012E-8,0.0,0.0,-5.84E-5
1024,-8.654322E-8,0.0,0.0,-5.9E-5
1025,-7.918701E-8,0.0,0.0,-5.4E-5
1026,-1.12818725E-7,0.0,0.0,-7.69E-5
1027,-7.074978E-8,0.0,0.0,-4.83E-5
1028,-8.774529E-8,0.0,0.0,-5.98E-5
1029,-3.307718E-8,0.0,0.0,-2.26E-5
1030,-5.5558914E-8,0.0,0.0,-3.79E-5
1031,-7.335646E-8,0.0,0.0,-5.0E-5
1032,-7.0888504E-8,0.0,0.0,-4.83E-5
1033,-5.1605657E-8,0.0,0.0,-3.52E-5
1034,-9.085887E-8,0.0,0.0,-6.2E-5
1035,-7.5499685E-8,0.0,0.0,-5.15E-5
1036,-5.4815686E-8,0.0,0.0,-3.74E-5
1037,-7.018486E-8,0.0,0.0,-4.79E-5
1038,-3.7529638E-8,0.0,0.0,-2.56E-5
1039,-5.48741E-8,0.0,0.0,-3.74E-5
1040,-3.0980456E-8,0.0,0.0,-2.11E-5
1041,-8.6717684E-8,0.0,0.0,-5.91E-5
1042,-2.6006889E-8,0.0,0.0,-1.77E-5
1043,-6.6148594E-8,0.0,0.0,-4.51E-5
1044,-6.977328E-8,0.0,0.0,-4.76E-5
1045,-3.7848604E-8,0.0,0.0,-2.58E-5
1046,4.066629E-6,0.158,0.159,0.00277
1047,-1.1422871E-7,0.0,0.0,-7.79E-5
1048,5.5148366E-6,0.148,0.165,0.00376
1049,-1.375217E-7,0.0,0.0,-9.38E-5
1050,4.7613967E-6,0.153,0.156,0.00325
1051,-1.7201693E-7,0.0,0.0,-1.17E-4
1052,5.7566494E-6,0.15,0.161,0.00393
1053,-1.3830682E-7,0.0,0.0,-9.43E-5
1054,4.1826147E-6,0.16,0.16,0.00285
1055,-1.3338666E-7,0.0,0.0,-9.1E-5
1056,4.4090257E-6,0.161,0.167,0.00301
1057,-1.3047946E-7,0.0,0.0,-8.9E-5
1058,4.99097E-6,0.156,0.156,0.0034
1059,-1.6556305E-7,0.0,0.0,-1.13E-4
1060,5.400236E-6,0.161,0.16,0.00368
1061,-1.8450926E-7,0.0,0.0,-1.26E-4
1062,-7.988374E-8,0.0,0.0,-5.45E-5
1063,-4.802901E-8,0.0,0.0,-3.28E-5
